,attack_raw,attack_display,position_vector,magnitude,unit_vector,projection,dot_product,angle_with_Q,Orthogonality
1077,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1078,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1079,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1080,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1081,190,228,[190 228],296.78948768445287,[0.6401844  0.76822128],[209. 209.],418,5.19442890773487,False
1082,200,240,[200 240],312.40998703626616,[0.6401844  0.76822128],[220. 220.],440,5.1944289077348,False
1083,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1084,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1085,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1086,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1087,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1088,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1089,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1090,190,228,[190 228],296.78948768445287,[0.6401844  0.76822128],[209. 209.],418,5.19442890773487,False
1091,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1092,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1093,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1094,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1095,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1096,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1097,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1098,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1099,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1100,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1101,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1102,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1103,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1104,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1105,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1106,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1107,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1108,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1109,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1110,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1111,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1112,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1113,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1114,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1115,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1116,190,228,[190 228],296.78948768445287,[0.6401844  0.76822128],[209. 209.],418,5.19442890773487,False
1117,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1118,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1119,200,240,[200 240],312.40998703626616,[0.6401844  0.76822128],[220. 220.],440,5.1944289077348,False
1120,210,252,[210 252],328.0304863880795,[0.6401844  0.76822128],[231. 231.],462,5.19442890773487,False
1121,220,264,[220 264],343.6509857398928,[0.6401844  0.76822128],[242. 242.],484,5.19442890773487,False
1122,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1123,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1124,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1125,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1126,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1127,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1128,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1129,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1130,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1131,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1132,200,240,[200 240],312.40998703626616,[0.6401844  0.76822128],[220. 220.],440,5.1944289077348,False
1133,120,144,[120 144],187.4459922217597,[0.6401844  0.76822128],[132. 132.],264,5.1944289077348,False
1134,130,156,[130 156],203.06649157357302,[0.6401844  0.76822128],[143. 143.],286,5.19442890773487,False
1135,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1136,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1137,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1138,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1139,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1140,150,180,[150 180],234.30749027719963,[0.6401844  0.76822128],[165. 165.],330,5.19442890773487,False
1141,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1142,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
1143,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1144,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1145,170,204,[170 204],265.5484889808262,[0.6401844  0.76822128],[187. 187.],374,5.1944289077348,False
1146,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1147,190,228,[190 228],296.78948768445287,[0.6401844  0.76822128],[209. 209.],418,5.19442890773487,False
1148,210,1008,[ 210 1008],1029.642656459026,[0.20395425 0.97898042],[609. 609.],1218,33.23171106797937,False
1149,230,1104,[ 230 1104],1127.7038618360762,[0.20395425 0.97898042],[667. 667.],1334,33.231711067979354,False
1150,210,693,[210 693],724.1194652818,[0.2900074 0.9570244],[451.5 451.5],903,28.14160123226171,False
1151,230,759,[230 759],793.0832238800667,[0.2900074 0.9570244],[494.5 494.5],989,28.141601232261735,False
1152,200,280,[200 280],344.0930106817051,[0.58123819 0.81373347],[240. 240.],480,9.46232220802565,False
1153,220,308,[220 308],378.50231174987556,[0.58123819 0.81373347],[264. 264.],528,9.46232220802565,False
1154,200,280,[200 280],344.0930106817051,[0.58123819 0.81373347],[240. 240.],480,9.46232220802565,False
1155,220,308,[220 308],378.50231174987556,[0.58123819 0.81373347],[264. 264.],528,9.46232220802565,False
1156,210,1092,[ 210 1092],1112.008992769393,[0.18884739 0.98200645],[651. 651.],1302,34.11447294534127,False
1157,230,1196,[ 230 1196],1217.9146111283828,[0.18884739 0.98200645],[713. 713.],1426,34.11447294534127,False
1158,200,840,[200 840],863.4813257969162,[0.23162053 0.97280621],[520. 520.],1040,31.607502246248906,False
1159,220,924,[220 924],949.8294583766077,[0.23162053 0.97280621],[572. 572.],1144,31.607502246248906,False
1160,210,483,[210 483],526.677320567347,[0.39872611 0.91707006],[346.5 346.5],693,21.501434324047903,False
1161,230,529,[230 529],576.8370653832848,[0.39872611 0.91707006],[379.5 379.5],759,21.501434324047903,False
1162,210,483,[210 483],526.677320567347,[0.39872611 0.91707006],[346.5 346.5],693,21.501434324047903,False
1163,230,529,[230 529],576.8370653832848,[0.39872611 0.91707006],[379.5 379.5],759,21.501434324047903,False
1164,200,700,[200 700],728.0109889280518,[0.27472113 0.96152395],[450. 450.],900,29.05460409907714,False
1165,220,770,[220 770],800.812087820857,[0.27472113 0.96152395],[495. 495.],990,29.054604099077153,False
1166,200,720,[200 720],747.2616676907762,[0.26764386 0.96351791],[460. 460.],920,29.47588900324575,False
1167,220,792,[220 792],821.9878344598538,[0.26764386 0.96351791],[506. 506.],1012,29.47588900324575,False
1168,200,620,[200 620],651.4598989960932,[0.30700278 0.95170862],[410. 410.],820,27.121303404158674,False
1169,220,682,[220 682],716.6058888957026,[0.30700278 0.95170862],[451. 451.],902,27.121303404158674,False
1170,230,299,[230 299],377.2280477377047,[0.60971076 0.79262399],[264.5 264.5],529,7.431407971172588,False
1171,210,315,[210 315],378.5828839237189,[0.5547002  0.83205029],[262.5 262.5],525,11.309932474020261,False
1172,230,345,[230 345],414.6383966783588,[0.5547002  0.83205029],[287.5 287.5],575,11.309932474020261,False
1173,210,252,[210 252],328.0304863880795,[0.6401844  0.76822128],[231. 231.],462,5.19442890773487,False
1174,230,276,[230 276],359.2714850917061,[0.6401844  0.76822128],[253. 253.],506,5.19442890773487,False
1175,140,168,[140 168],218.6869909253863,[0.6401844  0.76822128],[154. 154.],308,5.1944289077348,False
1176,160,192,[160 192],249.92798962901293,[0.6401844  0.76822128],[176. 176.],352,5.1944289077348,False
1177,150,720,[150 720],735.4590403278758,[0.20395425 0.97898042],[435. 435.],870,33.23171106797937,False
1178,210,1008,[ 210 1008],1029.642656459026,[0.20395425 0.97898042],[609. 609.],1218,33.23171106797937,False
1179,180,864,[180 864],882.5508483934509,[0.20395425 0.97898042],[522. 522.],1044,33.231711067979354,False
1180,180,864,[180 864],882.5508483934509,[0.20395425 0.97898042],[522. 522.],1044,33.231711067979354,False
1181,190,912,[190 912],931.581451081976,[0.20395425 0.97898042],[551. 551.],1102,33.231711067979354,False
1182,180,864,[180 864],882.5508483934509,[0.20395425 0.97898042],[522. 522.],1044,33.231711067979354,False
1183,180,594,[180 594],620.6738273844,[0.2900074 0.9570244],[387. 387.],774,28.141601232261735,False
1184,180,594,[180 594],620.6738273844,[0.2900074 0.9570244],[387. 387.],774,28.141601232261735,False
1185,190,627,[190 627],655.1557066835334,[0.2900074 0.9570244],[408.5 408.5],817,28.141601232261735,False
1186,180,594,[180 594],620.6738273844,[0.2900074 0.9570244],[387. 387.],774,28.141601232261735,False
1187,150,495,[150 495],517.228189487,[0.2900074 0.9570244],[322.5 322.5],645,28.141601232261724,False
1188,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1189,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1190,200,280,[200 280],344.0930106817051,[0.58123819 0.81373347],[240. 240.],480,9.46232220802565,False
1191,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1192,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1193,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1194,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1195,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1196,180,936,[180 936],953.1505652309083,[0.18884739 0.98200645],[558. 558.],1116,34.11447294534127,False
1197,180,936,[180 936],953.1505652309083,[0.18884739 0.98200645],[558. 558.],1116,34.11447294534127,False
1198,190,988,[190 988],1006.1033744104033,[0.18884739 0.98200645],[589. 589.],1178,34.114472945341284,False
1199,180,936,[180 936],953.1505652309083,[0.18884739 0.98200645],[558. 558.],1116,34.11447294534127,False
1200,190,798,[190 798],820.3072595070703,[0.23162053 0.97280621],[494. 494.],988,31.607502246248895,False
1201,190,798,[190 798],820.3072595070703,[0.23162053 0.97280621],[494. 494.],988,31.607502246248895,False
1202,200,840,[200 840],863.4813257969162,[0.23162053 0.97280621],[520. 520.],1040,31.607502246248906,False
1203,190,798,[190 798],820.3072595070703,[0.23162053 0.97280621],[494. 494.],988,31.607502246248895,False
1204,180,414,[180 414],451.43770334344026,[0.39872611 0.91707006],[297. 297.],594,21.501434324047924,False
1205,180,414,[180 414],451.43770334344026,[0.39872611 0.91707006],[297. 297.],594,21.501434324047924,False
1206,190,437,[190 437],476.5175757514092,[0.39872611 0.91707006],[313.5 313.5],627,21.501434324047924,False
1207,180,414,[180 414],451.43770334344026,[0.39872611 0.91707006],[297. 297.],594,21.501434324047924,False
1208,130,299,[130 299],326.03834130359576,[0.39872611 0.91707006],[214.5 214.5],429,21.501434324047903,False
1209,190,437,[190 437],476.5175757514092,[0.39872611 0.91707006],[313.5 313.5],627,21.501434324047924,False
1210,190,437,[190 437],476.5175757514092,[0.39872611 0.91707006],[313.5 313.5],627,21.501434324047924,False
1211,190,437,[190 437],476.5175757514092,[0.39872611 0.91707006],[313.5 313.5],627,21.501434324047924,False
1212,200,460,[200 460],501.5974481593781,[0.39872611 0.91707006],[330. 330.],660,21.501434324047903,False
1213,190,437,[190 437],476.5175757514092,[0.39872611 0.91707006],[313.5 313.5],627,21.501434324047924,False
1214,180,630,[180 630],655.2098900352466,[0.27472113 0.96152395],[405. 405.],810,29.054604099077153,False
1215,180,630,[180 630],655.2098900352466,[0.27472113 0.96152395],[405. 405.],810,29.054604099077153,False
1216,190,665,[190 665],691.6104394816492,[0.27472113 0.96152395],[427.5 427.5],855,29.054604099077153,False
1217,180,630,[180 630],655.2098900352466,[0.27472113 0.96152395],[405. 405.],810,29.054604099077153,False
1218,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
1219,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
1220,190,684,[190 684],709.8985843062374,[0.26764386 0.96351791],[437. 437.],874,29.47588900324575,False
1221,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
1222,200,720,[200 720],747.2616676907762,[0.26764386 0.96351791],[460. 460.],920,29.47588900324575,False
1223,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
1224,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
1225,200,620,[200 620],651.4598989960932,[0.30700278 0.95170862],[410. 410.],820,27.121303404158674,False
1226,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
1227,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
1228,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
1229,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
1230,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
1231,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
1232,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
1233,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1234,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1235,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1236,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1237,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1238,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1239,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1240,190,228,[190 228],296.78948768445287,[0.6401844  0.76822128],[209. 209.],418,5.19442890773487,False
1241,180,216,[180 216],281.1689883326396,[0.6401844  0.76822128],[198. 198.],396,5.19442890773494,False
1242,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1243,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1244,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1245,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1246,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1247,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1248,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1249,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1250,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1251,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1252,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1253,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1254,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1255,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1256,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1257,213,320,[213 320],384.4073360382187,[0.55409973 0.83245029],[266.5 266.5],533,11.351271413104719,False
1258,210,315,[210 315],378.5828839237189,[0.5547002  0.83205029],[262.5 262.5],525,11.309932474020261,False
1259,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1260,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1261,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1262,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1263,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1264,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1265,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1266,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1267,220,330,[220 330],396.6106403010388,[0.5547002  0.83205029],[275. 275.],550,11.309932474020227,False
1268,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1269,210,315,[210 315],378.5828839237189,[0.5547002  0.83205029],[262.5 262.5],525,11.309932474020261,False
1270,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1271,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1272,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1273,230,299,[230 299],377.2280477377047,[0.60971076 0.79262399],[264.5 264.5],529,7.431407971172588,False
1274,200,660,[200 660],689.6375859826667,[0.2900074 0.9570244],[430. 430.],860,28.141601232261724,False
1275,205,677,[205 677],707.3570526968682,[0.28981121 0.95708383],[441. 441.],882,28.153346502793994,False
1276,210,294,[210 294],361.2976612157903,[0.58123819 0.81373347],[252. 252.],504,9.462322208025613,False
1277,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1278,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1279,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1280,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1281,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1282,160,224,[160 224],275.27440854536405,[0.58123819 0.81373347],[192. 192.],384,9.46232220802565,False
1283,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1284,200,280,[200 280],344.0930106817051,[0.58123819 0.81373347],[240. 240.],480,9.46232220802565,False
1285,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1286,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1287,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1288,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1289,210,294,[210 294],361.2976612157903,[0.58123819 0.81373347],[252. 252.],504,9.462322208025613,False
1290,220,308,[220 308],378.50231174987556,[0.58123819 0.81373347],[264. 264.],528,9.46232220802565,False
1291,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1292,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1293,180,252,[180 252],309.6837096135346,[0.58123819 0.81373347],[216. 216.],432,9.46232220802565,False
1294,160,224,[160 224],275.27440854536405,[0.58123819 0.81373347],[192. 192.],384,9.46232220802565,False
1295,170,238,[170 238],292.4790590794493,[0.58123819 0.81373347],[204. 204.],408,9.46232220802565,False
1296,190,266,[190 266],326.88836014761984,[0.58123819 0.81373347],[228. 228.],456,9.46232220802565,False
1297,170,238,[170 238],292.4790590794493,[0.58123819 0.81373347],[204. 204.],408,9.46232220802565,False
